Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.173-3.221.182.58-17699-32100-17,192.168.137.173,17699,3.221.182.58,32100,17,17/10/2022 10:24:35 AM,58953,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,407.10396417485117,33.925330347904264,58953.0,0.0,58953.0,58953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.962665173952132,16.962665173952132,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.140-54.186.48.247-19483-32100-17,192.168.137.140,19483,54.186.48.247,32100,17,17/10/2022 10:28:54 AM,43949269,2,0,96.0,0.0,48.0,48.0,48.0,0.0,0,0,0,0,2.1843366723573947,0.04550701400744572,4.3949269E7,0.0,4.3949269E7,4.3949269E7,4.3949269E7,4.3949269E7,0.0,4.3949269E7,4.3949269E7,0,0,0,0,0,0,0,0,0,16,0,0.04550701400744572,0.0,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,48.0,0.0,0,0,0,0,0,0,2,96,0,0,0,0,1,8,0,0,0,0,4.3949269E7,0.0,4.3949269E7,4.3949269E7,NeedManualLabel
192.168.137.242-8.8.4.4-49855-53-17,192.168.137.242,49855,8.8.4.4,53,17,17/10/2022 10:29:05 AM,22851,1,1,65.0,149.0,65.0,65.0,65.0,0.0,149.0,149.0,149.0,0.0,9365.016848277975,87.52352194652313,22851.0,0.0,22851.0,22851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,43.761760973261566,43.761760973261566,65.0,149.0,93.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,1.0,139.5,65.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.82-52.205.164.240-37148-80-6,192.168.137.82,37148,52.205.164.240,80,6,17/10/2022 10:46:44 AM,258723,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.730275236449795,258723.0,0.0,258723.0,258723.0,258723.0,258723.0,0.0,258723.0,258723.0,0,0,0,0,0,0,0,0,0,64,0,7.730275236449795,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1369,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-47.112.162.49-23597-32100-17,192.168.137.173,23597,47.112.162.49,32100,17,17/10/2022 10:31:03 AM,270097,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,88.85696620103148,7.404747183419291,270097.0,0.0,270097.0,270097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.7023735917096454,3.7023735917096454,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-51904-17,192.168.137.1,53,192.168.137.173,51904,17,17/10/2022 10:38:01 AM,11629,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,7567.288674864562,171.98383351964915,11629.0,0.0,11629.0,11629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,85.99191675982458,85.99191675982458,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-18.182.200.45-13148-32100-17,192.168.137.173,13148,18.182.200.45,32100,17,17/10/2022 10:39:46 AM,180421,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,133.02220916633874,11.085184097194894,180421.0,0.0,180421.0,180421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.542592048597447,5.542592048597447,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.65-239.255.255.250-51971-1900-17,192.168.137.65,51971,239.255.255.250,1900,17,17/10/2022 10:46:38 AM,3000585,4,0,668.0,0.0,167.0,167.0,167.0,0.0,0,0,0,0,222.62325513191593,1.3330733840234488,1000195.0,2477.0096891211388,1002888.0,998014.0,3000585.0,1000195.0,2477.0096891211388,1002888.0,998014.0,0,0,0,0,0,0,0,0,0,32,0,1.3330733840234488,0.0,167.0,167.0,167.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,208.75,167.0,0.0,0,0,0,0,0,0,4,668,0,0,0,0,3,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.36-46.22.24.205-45006-123-17,192.168.137.36,45006,46.22.24.205,123,17,17/10/2022 10:47:05 AM,109753,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,874.69135240039,18.222736508341455,109753.0,0.0,109753.0,109753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.111368254170728,9.111368254170728,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-120.76.210.199-35357-80-6,192.168.137.163,35357,120.76.210.199,80,6,17/10/2022 10:30:08 AM,7004775,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5710390412254498,2334925.0,1534105.8718097,4009514.0,997336.0,7004775.0,2334925.0,1534105.8718097,4009514.0,997336.0,0,0,0,0,0,0,0,0,0,160,0,0.5710390412254498,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-34641-7788-17,192.168.137.163,34641,47.254.83.84,7788,17,17/10/2022 10:30:47 AM,333406,1,1,64.0,16.0,64.0,64.0,64.0,0.0,16.0,16.0,16.0,0.0,239.9476914032741,5.9986922850818525,333406.0,0.0,333406.0,333406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.9993461425409262,2.9993461425409262,16.0,64.0,48.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,72.0,64.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.150-192.168.137.1-64238-53-17,192.168.137.150,64238,192.168.137.1,53,17,17/10/2022 10:37:23 AM,65729,1,1,41.0,101.0,41.0,41.0,41.0,0.0,101.0,101.0,101.0,0.0,2160.3858266518587,30.427969389462795,65729.0,0.0,65729.0,65729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15.213984694731398,15.213984694731398,41.0,101.0,61.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,1.0,91.5,41.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.242-52.25.192.12-38919-443-6,192.168.137.242,38919,52.25.192.12,443,6,17/10/2022 10:21:51 AM,4135,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.6759371221282,4135.0,0.0,4135.0,4135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,241.8379685610641,241.8379685610641,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1637,389,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.89-192.168.137.233-38468-3580-6,192.168.137.89,38468,192.168.137.233,3580,6,17/10/2022 10:27:02 AM,7011496,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5704916611233893,2337165.3333333335,1531539.8383918498,4007868.0,999640.0,7011496.0,2337165.3333333335,1531539.8383918498,4007868.0,999640.0,0,0,0,0,0,0,0,0,0,160,0,0.5704916611233893,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-33732-1341-17,192.168.137.163,33732,47.254.83.84,1341,17,17/10/2022 10:46:36 AM,544538,2,0,32.0,0.0,16.0,16.0,16.0,0.0,0,0,0,0,58.76541214754526,3.672838259221579,544538.0,0.0,544538.0,544538.0,544538.0,544538.0,0.0,544538.0,544538.0,0,0,0,0,0,0,0,0,0,16,0,3.672838259221579,0.0,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,24.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.67-192.168.137.65-22-54598-6,192.168.137.67,22,192.168.137.65,54598,6,17/10/2022 10:29:04 AM,5207,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0983291722681,5207.0,0.0,5207.0,5207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,192.04916458613405,192.04916458613405,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,502,501,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-56303-17,192.168.137.1,53,192.168.137.173,56303,17,17/10/2022 10:25:37 AM,13663,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,6440.752396984557,146.38073629510356,13663.0,0.0,13663.0,13663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,73.19036814755178,73.19036814755178,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-18.182.200.45-23591-32100-17,192.168.137.173,23591,18.182.200.45,32100,17,17/10/2022 10:26:50 AM,169591,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,141.5169437057391,11.793078642144925,169591.0,0.0,169591.0,169591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.896539321072463,5.896539321072463,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.23-192.168.137.1-44388-53-6,192.168.137.23,44388,192.168.137.1,53,6,17/10/2022 10:35:20 AM,2994954,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.001684833890604,1497477.0,710649.3861602921,1999982.0,994972.0,2994954.0,1497477.0,710649.3861602921,1999982.0,994972.0,0,0,0,0,0,0,0,0,0,120,0,1.001684833890604,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,14600,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.253-45.86.70.11-44588-123-17,192.168.137.253,44588,45.86.70.11,123,17,17/10/2022 10:41:57 AM,92137,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1041.926696115567,21.706806169074316,92137.0,0.0,92137.0,92137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10.853403084537158,10.853403084537158,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.51-192.168.137.1-48605-53-17,192.168.137.51,48605,192.168.137.1,53,17,17/10/2022 10:48:59 AM,15747,1,1,46.0,246.0,46.0,46.0,46.0,0.0,246.0,246.0,246.0,0.0,18543.214580555024,127.00831904489743,15747.0,0.0,15747.0,15747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,63.50415952244872,63.50415952244872,46.0,246.0,112.66666666666667,115.47005383792515,13333.333333333334,0,0,0,0,0,0,0,0,1.0,169.0,46.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.253-163.172.150.183-47612-123-17,192.168.137.253,47612,163.172.150.183,123,17,17/10/2022 10:35:32 AM,109352,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,877.8988953105567,18.28956031896993,109352.0,0.0,109352.0,109352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.144780159484965,9.144780159484965,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-47.112.162.49-26212-32100-17,192.168.137.173,26212,47.112.162.49,32100,17,17/10/2022 10:32:47 AM,273436,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,87.77191006304949,7.314325838587457,273436.0,0.0,273436.0,273436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.6571629192937287,3.6571629192937287,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.123-44.197.184.121-57205-443-6,192.168.137.123,57205,44.197.184.121,443,6,14/10/2022 01:32:06 PM,30028231,4,2,120.0,114.0,60.0,0.0,30.0,34.64101615137755,57.0,57.0,57.0,0.0,7.792666840747295,0.19981197027557165,6005646.2,1.3391527784835594E7,2.9961132E7,4651.0,3.0028231E7,1.0009410333333332E7,1.7278697880886E7,2.9961132E7,32013.0,2.9996537E7,2.9996537E7,0.0,2.9996537E7,2.9996537E7,1,0,0,0,128,64,0.13320798018371444,0.06660399009185722,0.0,60.0,42.0,28.722813232690143,825.0,0,0,0,4,6,0,0,0,0.0,49.0,30.0,57.0,0,0,0,0,0,0,4,120,2,114,1456,299,1,32,35086.0,0.0,35086.0,35086.0,2.9961132E7,0.0,2.9961132E7,2.9961132E7,NeedManualLabel
192.168.137.253-163.172.150.183-57109-123-17,192.168.137.253,57109,163.172.150.183,123,17,17/10/2022 10:24:57 AM,101501,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,945.803489620792,19.704239367099834,101501.0,0.0,101501.0,101501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.852119683549917,9.852119683549917,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.65-192.168.137.100-1900-42140-17,192.168.137.65,1900,192.168.137.100,42140,17,17/10/2022 10:50:43 AM,1403728,7,0,2091.0,0.0,303.0,294.0,298.7142857142857,4.191828786034633,0,0,0,0,1489.6048237265338,4.986721074168215,233954.66666666666,342010.34749707015,902086.0,49062.0,1403728.0,233954.66666666666,342010.34749707015,902086.0,49062.0,0,0,0,0,0,0,0,0,0,56,0,4.986721074168215,0.0,294.0,303.0,299.25,4.166190448976481,17.35714285714285,0,0,0,0,0,0,0,0,0.0,342.0,298.7142857142857,0.0,0,0,0,2091,7,1489,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-192.168.137.1-34587-53-17,192.168.137.163,34587,192.168.137.1,53,17,17/10/2022 11:56:11 AM,251835,1,1,37.0,53.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,357.3768538924296,7.941707864276213,251835.0,0.0,251835.0,251835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.9708539321381067,3.9708539321381067,37.0,53.0,42.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,63.5,37.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.67-193.225.126.78-42140-123-17,192.168.137.67,42140,193.225.126.78,123,17,17/10/2022 10:26:55 AM,109406,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,877.4655868965139,18.280533060344037,109406.0,0.0,109406.0,109406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.140266530172019,9.140266530172019,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-209.115.181.106-58039-123-17,192.168.137.163,58039,209.115.181.106,123,17,17/10/2022 10:45:45 AM,67946,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1412.8867041474111,29.43513966973773,67946.0,0.0,67946.0,67946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.717569834868865,14.717569834868865,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-47.112.162.49-15106-32100-17,192.168.137.173,15106,47.112.162.49,32100,17,17/10/2022 10:46:54 AM,247866,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,96.82651109873883,8.068875924894902,247866.0,0.0,247866.0,247866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.034437962447451,4.034437962447451,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-3.221.182.58-18727-32100-17,192.168.137.173,18727,3.221.182.58,32100,17,17/10/2022 10:42:53 AM,60254,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,398.31380489262125,33.192817074385104,60254.0,0.0,60254.0,60254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.596408537192552,16.596408537192552,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.242-8.8.4.4-54425-53-17,192.168.137.242,54425,8.8.4.4,53,17,17/10/2022 10:21:48 AM,46533,1,1,65.0,149.0,65.0,65.0,65.0,0.0,149.0,149.0,149.0,0.0,4598.886811510111,42.980250574860854,46533.0,0.0,46533.0,46533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.490125287430427,21.490125287430427,65.0,149.0,93.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,1.0,139.5,65.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-3.221.182.58-18632-32100-17,192.168.137.173,18632,3.221.182.58,32100,17,17/10/2022 10:36:37 AM,80741,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,297.2467519599708,24.7705626633309,80741.0,0.0,80741.0,80741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.38528133166545,12.38528133166545,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
17.57.144.12-192.168.137.150-5223-52896-6,17.57.144.12,5223,192.168.137.150,52896,6,17/10/2022 12:01:20 PM,5092729,5,5,401.0,72.0,351.0,0.0,80.2,151.89865042191784,40.0,0.0,14.4,19.91983935678197,92.87751223361776,1.9635837681525954,565858.7777777778,1636784.9797180735,4930059.0,1.0,5086472.0,1271618.0,2451538.650851066,4947615.0,1.0,5083120.0,1270780.0,2484401.7717737737,4997185.0,2.0,1,0,0,0,160,160,0.9817918840762977,0.9817918840762977,0.0,351.0,74.90909090909089,137.31456918000694,18855.29090909091,0,0,0,5,10,0,0,0,1.0,82.4,80.2,14.4,0,0,0,0,0,0,5,401,5,72,1044,2047,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.197-8.208.8.243-56137-53-17,192.168.137.197,56137,8.208.8.243,53,17,17/10/2022 10:25:06 AM,102787,1,1,66.0,498.0,66.0,66.0,66.0,0.0,498.0,498.0,498.0,0.0,5487.075213791627,19.457713524083783,102787.0,0.0,102787.0,102787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.728856762041891,9.728856762041891,66.0,498.0,210.0,249.41531628991834,62208.0,0,0,0,0,0,0,0,0,1.0,315.0,66.0,498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.174-108.139.47.105-4930-443-6,192.168.137.174,4930,108.139.47.105,443,6,14/10/2022 01:32:34 PM,28262,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.14960016983936,14131.0,6881.56319450748,18997.0,9265.0,9265.0,9265.0,0.0,9265.0,9265.0,0,0,0,0,0,0,0,0,0,40,20,70.76640011322624,35.38320005661312,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,513,135,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.163-53-55980-17,192.168.137.1,53,192.168.137.163,55980,17,17/10/2022 10:29:07 AM,14248,1,1,53.0,37.0,53.0,53.0,53.0,0.0,37.0,37.0,37.0,0.0,6316.676024705222,140.3705783267827,14248.0,0.0,14248.0,14248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,70.18528916339135,70.18528916339135,37.0,53.0,47.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.5,53.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.23-192.168.137.1-53-44216-17,192.168.137.23,53,192.168.137.1,44216,17,17/10/2022 10:30:08 AM,6052214,3,0,120.0,0.0,40.0,40.0,40.0,0.0,0,0,0,0,19.827454878495704,0.49568637196239257,3026107.0,13297.850126994213,3035510.0,3016704.0,6052214.0,3026107.0,13297.850126994213,3035510.0,3016704.0,0,0,0,0,0,0,0,0,0,24,0,0.49568637196239257,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,53.333333333333336,40.0,0.0,0,0,0,0,0,0,1,60,0,0,0,0,2,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-59838-17,192.168.137.1,53,192.168.137.173,59838,17,17/10/2022 10:47:15 AM,10679,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,8053.188500795955,187.2834535068827,10679.0,0.0,10679.0,10679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,93.64172675344135,93.64172675344135,35.0,51.0,45.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.203-3.130.18.40-37628-8006-17,192.168.137.203,37628,3.130.18.40,8006,17,17/10/2022 12:01:18 PM,40210675,2,2,74.0,134.0,37.0,37.0,37.0,0.0,67.0,67.0,67.0,0.0,5.172755742100822,0.09947607196347735,1.3403558333333332E7,2.3121285371664274E7,4.0101719E7,54454.0,4.0156173E7,4.0156173E7,0.0,4.0156173E7,4.0156173E7,4.0156221E7,4.0156221E7,0.0,4.0156221E7,4.0156221E7,0,0,0,0,16,16,0.049738035981738676,0.049738035981738676,37.0,67.0,49.0,16.431676725154983,270.0,0,0,0,0,0,0,0,0,1.0,61.25,37.0,67.0,0,0,0,0,0,0,2,74,2,134,0,0,1,8,54454.0,0.0,54454.0,54454.0,4.0101719E7,0.0,4.0101719E7,4.0101719E7,NeedManualLabel
192.168.137.1-192.168.137.163-53-39110-17,192.168.137.1,53,192.168.137.163,39110,17,17/10/2022 10:22:45 AM,13360,1,1,53.0,37.0,53.0,53.0,53.0,0.0,37.0,37.0,37.0,0.0,6736.526946107784,149.7005988023952,13360.0,0.0,13360.0,13360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,74.8502994011976,74.8502994011976,37.0,53.0,47.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.5,53.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
